12.090, 12.079, 7.997, 11.723, 2449.200, 2384.300
12.100, 12.091, 7.997, 11.736, 2452.000, 2388.200
12.110, 12.099, 7.997, 11.745, 2453.800, 2389.000
12.120, 12.112, 7.997, 11.760, 2454.900, 2390.100
12.130, 12.121, 7.997, 11.767, 2456.600, 2390.200
12.140, 12.132, 7.997, 11.774, 2458.700, 2394.100
12.150, 12.141, 7.997, 11.785, 2461.500, 2397.500
12.160, 12.148, 7.997, 11.792, 2465.100, 2400.700
12.170, 12.162, 7.997, 11.805, 2467.100, 2402.300
12.180, 12.171, 7.997, 11.818, 2467.700, 2402.700
12.190, 12.181, 7.997, 11.824, 2469.000, 2403.200
12.200, 12.191, 7.997, 11.838, 2470.400, 2405.100
12.210, 12.204, 7.997, 11.846, 2472.800, 2410.200
12.220, 12.211, 7.997, 11.853, 2473.400, 2412.800
12.230, 12.226, 7.997, 11.870, 2478.700, 2414.500
12.240, 12.234, 7.997, 11.873, 2480.300, 2416.500
12.250, 12.242, 7.997, 11.886, 2480.800, 2419.900
12.260, 12.253, 7.997, 11.901, 2482.800, 2421.800
12.270, 12.262, 7.997, 11.909, 2487.700, 2422.800
12.280, 12.270, 7.997, 11.914, 2489.100, 2423.900
12.290, 12.283, 7.997, 11.933, 2492.300, 2427.400
12.300, 12.292, 7.997, 11.942, 2494.300, 2428.400
12.310, 12.303, 7.997, 11.951, 2495.500, 2429.200
12.320, 12.312, 7.997, 11.962, 2496.600, 2430.100
12.330, 12.325, 7.997, 11.980, 2499.500, 2434.500
12.340, 12.333, 7.997, 11.984, 2501.800, 2436.400
12.350, 12.341, 7.997, 11.993, 2504.100, 2439.600
12.360, 12.352, 7.997, 12.005, 2506.100, 2440.300
12.370, 12.362, 7.997, 12.013, 2506.600, 2441.800
12.380, 12.375, 7.997, 12.024, 2508.400, 2443.200
12.390, 12.382, 7.997, 12.028, 2510.500, 2444.400
12.400, 12.395, 7.997, 12.047, 2515.000, 2449.900
12.410, 12.402, 7.997, 12.051, 2517.000, 2452.300
12.420, 12.411, 7.997, 12.061, 2518.600, 2453.000
12.430, 12.425, 7.997, 12.077, 2520.300, 2454.900
12.440, 12.432, 7.997, 12.083, 2520.900, 2455.100
12.450, 12.444, 7.997, 12.093, 2522.700, 2457.700
12.460, 12.452, 7.997, 12.096, 2524.400, 2460.600
12.470, 12.461, 7.997, 12.108, 2528.300, 2463.800
12.480, 12.474, 7.997, 12.123, 2531.300, 2465.300
12.490, 12.481, 7.997, 12.129, 2532.200, 2466.200
12.500, 12.493, 7.997, 12.140, 2533.500, 2468.000
